"Season","TeamName","eFGPct","RankeFGPct","TOPct","RankTOPct","ORPct","RankORPct","FTRate","RankFTRate"
2026,"Bellarmine",59.4310451453309,5,15.4904153055297,101,22.4343675417661,353,35.0030921459493,179
2026,"Belmont",61.0491071428571,1,18.0691201024679,273,28.7513116474292,241,32.5334821428571,249
2026,"Bethune Cookman",50.9881422924901,195,19.1947854915292,328,30.0751879699248,197,40.9373235460192,52
2026,"Binghamton",50,235,18.7906851889135,312,20.9006928406467,361,41.4736842105263,42
2026,"Boise St.",52.1984551396316,137,16.9442901526573,199,33.2635983263598,86,42.6619132501485,26
2026,"Boston College",46.9972451790634,338,15.4006193727356,96,28.3034953111679,256,32.396694214876,253
2026,"Boston University",57.4915824915825,12,17.6237059770636,245,27.9877425944842,269,31.4253647586981,271
2026,"Bowling Green",51.8160515524312,157,16.5321594521888,165,28.6706349206349,244,37.0240187463386,132
2026,"Bradley",51.0150963040083,193,13.8479178030345,20,27.3350471293916,286,36.1270171785528,153
2026,"Brown",48.6477115117892,299,19.4711609164975,335,28.9887640449438,236,28.0859916782247,341
2026,"Bryant",46.8869123252859,340,20.2396522796031,351,27.6447105788423,278,29.415501905972,322
2026,"Bucknell",48.4905660377358,305,18.9863144048585,319,26.9572953736655,298,29.7574123989218,315
